aluno_id|curso|situacao_estudante|frequencia|media_notas|renda_familiar|prob_evasao|risco_evasao
2024_01746|Arquitetura|Ingressante|0|0,0|1179500,0|0,6347419|Médio risco
2024_01747|Psicologia|Ingressante|0|0,0|586800,0|0,77251506|Alto risco
2024_01748|Arquitetura|Ingressante|0|0,0|338600,0|0,7323075|Alto risco
2024_01750|Arquitetura|Ingressante|0|0,0|635200,0|0,6295902|Médio risco
2024_01751|Direito|Ingressante|0|0,0|325300,0|0,7254499|Alto risco
2024_01752|Direito|Ingressante|0|0,0|822900,0|0,628466|Médio risco
2024_01754|Administração|Ingressante|0|0,0|1435100,0|0,43821186|Médio risco
2024_01756|Pedagogia|Ingressante|0|0,0|126100,0|0,63651824|Médio risco
2024_01757|Medicina|Ingressante|0|0,0|1145600,0|0,64102274|Médio risco
2024_01759|Psicologia|Ingressante|0|0,0|704500,0|0,77251506|Alto risco
2024_01762|Medicina|Ingressante|0|0,0|723300,0|0,7625668|Alto risco
2024_01763|Medicina|Ingressante|0|0,0|765600,0|0,6176882|Médio risco
2024_01765|Pedagogia|Ingressante|0|0,0|1264300,0|0,54813516|Médio risco
2024_01766|Direito|Ingressante|0|0,0|720200,0|0,5742028|Médio risco
2024_01768|Medicina|Ingressante|0|0,0|12200,0|0,5070694|Médio risco
2024_01770|Computação|Ingressante|0|0,0|885200,0|0,69567424|Médio risco
2024_01772|Pedagogia|Ingressante|0|0,0|959500,0|0,39449933|Baixo risco
2024_01773|Arquitetura|Ingressante|0|0,0|266800,0|0,7938693|Alto risco
2024_01774|Computação|Ingressante|0|0,0|1252900,0|0,53620434|Médio risco
2024_01775|Pedagogia|Ingressante|0|0,0|985500,0|0,55351454|Médio risco
2024_01776|Engenharia|Ingressante|0|0,0|1500800,0|0,54545254|Médio risco
2024_01779|Direito|Ingressante|0|0,0|1129400,0|0,74270934|Alto risco
2024_01780|Direito|Ingressante|0|0,0|1275400,0|0,7265899|Alto risco
2024_01781|Pedagogia|Ingressante|0|0,0|977000,0|0,5481833|Médio risco
2024_01784|Medicina|Ingressante|0|0,0|965300,0|0,7268734|Alto risco
2024_01785|Administração|Ingressante|0|0,0|269700,0|0,6880139|Médio risco
2024_01786|Direito|Ingressante|0|0,0|612100,0|0,5949965|Médio risco
2024_01787|Medicina|Ingressante|0|0,0|123400,0|0,8327037|Alto risco
2024_01788|Administração|Ingressante|0|0,0|998500,0|0,67354405|Médio risco
2024_01792|Arquitetura|Ingressante|0|0,0|942600,0|0,76171637|Alto risco
2024_01794|Engenharia|Ingressante|0|0,0|702400,0|0,7035008|Alto risco
2024_01795|Administração|Ingressante|0|0,0|69900,0|0,38000274|Baixo risco
2024_01796|Pedagogia|Ingressante|0|0,0|896500,0|0,5481833|Médio risco
2024_01798|Engenharia|Ingressante|0|0,0|502200,0|0,82279557|Alto risco
2024_01801|Computação|Ingressante|0|0,0|321400,0|0,75184876|Alto risco
2024_01802|Psicologia|Ingressante|0|0,0|579900,0|0,5689262|Médio risco
2024_01803|Pedagogia|Ingressante|0|0,0|1374900,0|0,63446754|Médio risco
2024_01804|Administração|Ingressante|0|0,0|1440200,0|0,55533135|Médio risco
2024_01807|Direito|Ingressante|0|0,0|724000,0|0,5538679|Médio risco
2024_01810|Computação|Ingressante|0|0,0|732700,0|0,7179704|Alto risco
2024_01812|Medicina|Ingressante|0|0,0|1447400,0|0,5883015|Médio risco
2024_01814|Engenharia|Ingressante|0|0,0|579400,0|0,42009136|Médio risco
2024_01816|Psicologia|Ingressante|0|0,0|610900,0|0,6920349|Médio risco
2024_01817|Administração|Ingressante|0|0,0|689400,0|0,628875|Médio risco
2024_01819|Medicina|Ingressante|0|0,0|535800,0|0,60314167|Médio risco
2024_01821|Engenharia|Ingressante|0|0,0|257100,0|0,752621|Alto risco
2024_01825|Computação|Ingressante|0|0,0|135600,0|0,75734097|Alto risco
2024_01826|Engenharia|Ingressante|0|0,0|184800,0|0,60258013|Médio risco
2024_01829|Computação|Ingressante|0|0,0|1134900,0|0,7179704|Alto risco
2024_01830|Pedagogia|Ingressante|0|0,0|1259500,0|0,6164724|Médio risco
2024_01831|Pedagogia|Ingressante|0|0,0|1272700,0|0,78793275|Alto risco
2024_01832|Direito|Ingressante|0|0,0|729300,0|0,44492826|Médio risco
2024_01833|Medicina|Ingressante|0|0,0|1468500,0|0,5168438|Médio risco
2024_01836|Engenharia|Ingressante|0|0,0|375100,0|0,7587317|Alto risco
2024_01837|Psicologia|Ingressante|0|0,0|777900,0|0,3993825|Baixo risco
2024_01838|Direito|Ingressante|0|0,0|936800,0|0,77251506|Alto risco
2024_01839|Administração|Ingressante|0|0,0|1041400,0|0,44492826|Médio risco
2024_01841|Psicologia|Ingressante|0|0,0|24800,0|0,5374844|Médio risco
2024_01842|Direito|Ingressante|0|0,0|841900,0|0,513766|Médio risco
2024_01844|Direito|Ingressante|0|0,0|620400,0|0,77251506|Alto risco
2024_01845|Engenharia|Ingressante|0|0,0|964500,0|0,64989406|Médio risco
2024_01848|Psicologia|Ingressante|0|0,0|1210300,0|0,55562556|Médio risco
2024_01849|Administração|Ingressante|0|0,0|112600,0|0,516352|Médio risco
2024_01850|Administração|Ingressante|0|0,0|1381900,0|0,6177049|Médio risco
2024_01851|Direito|Ingressante|0|0,0|612900,0|0,6177049|Médio risco
2024_01853|Medicina|Ingressante|0|0,0|530600,0|0,6176882|Médio risco
2024_01855|Pedagogia|Ingressante|0|0,0|327800,0|0,59633034|Médio risco
2024_01857|Pedagogia|Ingressante|0|0,0|933900,0|0,5976493|Médio risco
2024_01858|Pedagogia|Ingressante|0|0,0|1468200,0|0,7573911|Alto risco
2024_01859|Pedagogia|Ingressante|0|0,0|208500,0|0,57457|Médio risco
2024_01860|Pedagogia|Ingressante|0|0,0|1002800,0|0,5969775|Médio risco
2024_01861|Arquitetura|Ingressante|0|0,0|386300,0|0,68071973|Médio risco
2024_01862|Engenharia|Ingressante|0|0,0|341500,0|0,70641613|Alto risco
2024_01864|Direito|Ingressante|0|0,0|1059200,0|0,66595453|Médio risco
2024_01866|Engenharia|Ingressante|0|0,0|66400,0|0,48683402|Médio risco
2024_01867|Medicina|Ingressante|0|0,0|143500,0|0,6093803|Médio risco
2024_01868|Engenharia|Ingressante|0|0,0|1266900,0|0,74270934|Alto risco
2024_01869|Psicologia|Ingressante|0|0,0|1222800,0|0,5689262|Médio risco
2024_01870|Medicina|Ingressante|0|0,0|1554100,0|0,6178089|Médio risco
2024_01874|Engenharia|Ingressante|0|0,0|374300,0|0,6844557|Médio risco
2024_01875|Medicina|Ingressante|0|0,0|536300,0|0,5552011|Médio risco
2024_01876|Computação|Ingressante|0|0,0|689500,0|0,525115|Médio risco
2024_01883|Administração|Ingressante|0|0,0|1513300,0|0,6920349|Médio risco
2024_01886|Pedagogia|Ingressante|0|0,0|511600,0|0,5976493|Médio risco
2024_01888|Administração|Ingressante|0|0,0|1236600,0|0,6494835|Médio risco
2024_01890|Direito|Ingressante|0|0,0|846200,0|0,65788853|Médio risco
2024_01892|Computação|Ingressante|0|0,0|146100,0|0,74929804|Alto risco
2024_01894|Administração|Ingressante|0|0,0|212200,0|0,5220054|Médio risco
2024_01897|Engenharia|Ingressante|0|0,0|1500600,0|0,5742028|Médio risco
2024_01899|Psicologia|Ingressante|0|0,0|75300,0|0,5097621|Médio risco
2024_01901|Pedagogia|Ingressante|0|0,0|1090100,0|0,63446754|Médio risco
2024_01902|Administração|Ingressante|0|0,0|85400,0|0,6290025|Médio risco
2024_01904|Direito|Ingressante|0|0,0|1020500,0|0,628466|Médio risco
2024_01908|Engenharia|Ingressante|0|0,0|1481800,0|0,69070953|Médio risco
2024_01911|Engenharia|Ingressante|0|0,0|759800,0|0,64989406|Médio risco
2024_01912|Administração|Ingressante|0|0,0|1505300,0|0,5433209|Médio risco
2024_01918|Pedagogia|Ingressante|0|0,0|971100,0|0,7429962|Alto risco
2024_01919|Direito|Ingressante|0|0,0|531800,0|0,77251506|Alto risco
2024_01921|Medicina|Ingressante|0|0,0|1005700,0|0,64102274|Médio risco
2024_01922|Psicologia|Ingressante|0|0,0|943600,0|0,6177049|Médio risco
2024_01923|Medicina|Ingressante|0|0,0|1017100,0|0,6922091|Médio risco
2024_01924|Pedagogia|Ingressante|0|0,0|855500,0|0,59633034|Médio risco
2024_01925|Direito|Ingressante|0|0,0|185700,0|0,8016514|Alto risco
2024_01927|Administração|Ingressante|0|0,0|170500,0|0,5949965|Médio risco
2024_01929|Administração|Ingressante|0|0,0|599200,0|0,65788853|Médio risco
2024_01930|Direito|Ingressante|0|0,0|1249500,0|0,8016514|Alto risco
2024_01931|Administração|Ingressante|0|0,0|364100,0|0,5880924|Médio risco
2024_01933|Arquitetura|Ingressante|0|0,0|670600,0|0,649331|Médio risco
2024_01935|Psicologia|Ingressante|0|0,0|743900,0|0,8016514|Alto risco
2024_01937|Psicologia|Ingressante|0|0,0|1361800,0|0,4882262|Médio risco
2024_01939|Arquitetura|Ingressante|0|0,0|1264200,0|0,7052398|Alto risco
2024_01942|Engenharia|Ingressante|0|0,0|1382700,0|0,82279557|Alto risco
2024_01944|Pedagogia|Ingressante|0|0,0|621100,0|0,6387079|Médio risco
2024_01946|Engenharia|Ingressante|0|0,0|911100,0|0,42009136|Médio risco
2024_01947|Engenharia|Ingressante|0|0,0|19200,0|0,51161677|Médio risco
2024_01948|Engenharia|Ingressante|0|0,0|1435300,0|0,6906819|Médio risco
2024_01950|Direito|Ingressante|0|0,0|1263300,0|0,5689262|Médio risco
2024_01952|Arquitetura|Ingressante|0|0,0|1123700,0|0,728699|Alto risco
2024_01953|Psicologia|Ingressante|0|0,0|1008700,0|0,77251506|Alto risco
2024_01955|Engenharia|Ingressante|0|0,0|121700,0|0,7885788|Alto risco
2024_01958|Arquitetura|Ingressante|0|0,0|1398800,0|0,8284995|Alto risco
2024_01961|Psicologia|Ingressante|0|0,0|1211700,0|0,6164096|Médio risco
2024_01962|Arquitetura|Ingressante|0|0,0|1514500,0|0,7785434|Alto risco
2024_01963|Engenharia|Ingressante|0|0,0|126600,0|0,6168202|Médio risco
2024_01965|Direito|Ingressante|0|0,0|124600,0|0,75174433|Alto risco
2024_01969|Engenharia|Ingressante|0|0,0|494500,0|0,5609254|Médio risco
2024_01970|Psicologia|Ingressante|0|0,0|1042200,0|0,77251506|Alto risco
2024_01973|Pedagogia|Ingressante|0|0,0|874700,0|0,5595058|Médio risco
2024_01974|Computação|Ingressante|0|0,0|403700,0|0,64385045|Médio risco
2024_01977|Pedagogia|Ingressante|0|0,0|934800,0|0,59633034|Médio risco
2024_01978|Computação|Ingressante|0|0,0|1015300,0|0,65761906|Médio risco
2024_01981|Arquitetura|Ingressante|0|0,0|1325600,0|0,80710053|Alto risco
2024_01982|Administração|Ingressante|0|0,0|703500,0|0,52102417|Médio risco
2024_01984|Pedagogia|Ingressante|0|0,0|799100,0|0,57457|Médio risco
2024_01985|Arquitetura|Ingressante|0|0,0|881100,0|0,8518406|Alto risco
2024_01986|Arquitetura|Ingressante|0|0,0|1559500,0|0,58566415|Médio risco
2024_01988|Medicina|Ingressante|0|0,0|986400,0|0,5967204|Médio risco
2024_01990|Arquitetura|Ingressante|0|0,0|792800,0|0,7131662|Alto risco
2024_01994|Administração|Ingressante|0|0,0|801800,0|0,6177049|Médio risco
2024_01995|Direito|Ingressante|0|0,0|1161200,0|0,5343923|Médio risco
2024_02001|Engenharia|Ingressante|0|0,0|796900,0|0,6731111|Médio risco
2024_02002|Pedagogia|Ingressante|0|0,0|1312300,0|0,42425683|Médio risco
2024_02003|Pedagogia|Ingressante|0|0,0|733200,0|0,57672715|Médio risco
2024_02004|Computação|Ingressante|0|0,0|1232200,0|0,50445884|Médio risco
2024_02005|Pedagogia|Ingressante|0|0,0|1151600,0|0,46723646|Médio risco
2024_02008|Computação|Ingressante|0|0,0|521700,0|0,525115|Médio risco
2024_02009|Direito|Ingressante|0|0,0|146800,0|0,6576289|Médio risco
2024_02010|Direito|Ingressante|0|0,0|1242300,0|0,44492826|Médio risco
2024_02013|Administração|Ingressante|0|0,0|1338300,0|0,6920349|Médio risco
2024_02015|Arquitetura|Ingressante|0|0,0|971700,0|0,7974711|Alto risco
2024_02016|Psicologia|Ingressante|0|0,0|1508800,0|0,77251506|Alto risco
2024_02017|Engenharia|Ingressante|0|0,0|449100,0|0,60258013|Médio risco
2024_02018|Arquitetura|Ingressante|0|0,0|579400,0|0,8241388|Alto risco
2024_02019|Arquitetura|Ingressante|0|0,0|1375800,0|0,8518406|Alto risco
2024_02020|Administração|Ingressante|0|0,0|1432900,0|0,73477197|Alto risco
2024_02021|Administração|Ingressante|0|0,0|500700,0|0,5742028|Médio risco
2024_02023|Psicologia|Ingressante|0|0,0|806300,0|0,5538679|Médio risco
2024_02024|Medicina|Ingressante|0|0,0|998900,0|0,62877244|Médio risco
2024_02025|Pedagogia|Ingressante|0|0,0|1537600,0|0,3419543|Baixo risco
2024_02027|Psicologia|Ingressante|0|0,0|33800,0|0,37119752|Baixo risco
2024_02031|Medicina|Ingressante|0|0,0|156500,0|0,6452296|Médio risco
2024_02032|Psicologia|Ingressante|0|0,0|1147500,0|0,41476536|Médio risco
2024_02038|Engenharia|Ingressante|0|0,0|883200,0|0,6486458|Médio risco
2024_02039|Pedagogia|Ingressante|0|0,0|680200,0|0,6164724|Médio risco
2024_02040|Medicina|Ingressante|0|0,0|899700,0|0,6922091|Médio risco
2024_02046|Engenharia|Ingressante|0|0,0|514800,0|0,7959746|Alto risco
2024_02047|Direito|Ingressante|0|0,0|562700,0|0,45300198|Médio risco
2024_02052|Engenharia|Ingressante|0|0,0|607100,0|0,462954|Médio risco
2024_02053|Computação|Ingressante|0|0,0|114400,0|0,6941781|Médio risco
2024_02054|Engenharia|Ingressante|0|0,0|1450300,0|0,6906819|Médio risco
2024_02055|Direito|Ingressante|0|0,0|433400,0|0,5949965|Médio risco
2024_02056|Direito|Ingressante|0|0,0|1541300,0|0,65788853|Médio risco
2024_02057|Administração|Ingressante|0|0,0|576100,0|0,59184355|Médio risco
2024_02058|Engenharia|Ingressante|0|0,0|1199900,0|0,6906819|Médio risco
2024_02059|Psicologia|Ingressante|0|0,0|1224300,0|0,36113095|Baixo risco
2024_02060|Engenharia|Ingressante|0|0,0|1199900,0|0,7959746|Alto risco
2024_02061|Arquitetura|Ingressante|0|0,0|518700,0|0,64481276|Médio risco
2024_02062|Direito|Ingressante|0|0,0|1501100,0|0,66595453|Médio risco
2024_02063|Computação|Ingressante|0|0,0|763500,0|0,7179704|Alto risco
2024_02066|Psicologia|Ingressante|0|0,0|772900,0|0,6537512|Médio risco
2024_02068|Direito|Ingressante|0|0,0|1472200,0|0,44492826|Médio risco
2024_02070|Pedagogia|Ingressante|0|0,0|536300,0|0,6086172|Médio risco
2024_02071|Pedagogia|Ingressante|0|0,0|925900,0|0,6387079|Médio risco
2024_02072|Arquitetura|Ingressante|0|0,0|1248300,0|0,728699|Alto risco
2024_02074|Medicina|Ingressante|0|0,0|747600,0|0,6176882|Médio risco
2024_02075|Engenharia|Ingressante|0|0,0|310700,0|0,7102031|Alto risco
2024_02077|Engenharia|Ingressante|0|0,0|990000,0|0,3993825|Baixo risco
2024_02079|Direito|Ingressante|0|0,0|1109700,0|0,6177049|Médio risco
2024_02083|Medicina|Ingressante|0|0,0|1420300,0|0,7021595|Alto risco
2024_02085|Medicina|Ingressante|0|0,0|573400,0|0,6922091|Médio risco
2024_02088|Arquitetura|Ingressante|0|0,0|1292300,0|0,7226501|Alto risco
2024_02089|Direito|Ingressante|0|0,0|594300,0|0,77251506|Alto risco
2024_02090|Pedagogia|Ingressante|0|0,0|1015800,0|0,576213|Médio risco
2024_02091|Pedagogia|Ingressante|0|0,0|1433300,0|0,4955308|Médio risco
2024_02094|Psicologia|Ingressante|0|0,0|308600,0|0,6537512|Médio risco
2024_02100|Administração|Ingressante|0|0,0|873100,0|0,628466|Médio risco
2024_02102|Medicina|Ingressante|0|0,0|787700,0|0,7268734|Alto risco
2024_02103|Computação|Ingressante|0|0,0|1124500,0|0,56507313|Médio risco
2024_02105|Pedagogia|Ingressante|0|0,0|686300,0|0,53299516|Médio risco
2024_02107|Psicologia|Ingressante|0|0,0|755900,0|0,5607017|Médio risco
2024_02110|Psicologia|Ingressante|0|0,0|882800,0|0,66812617|Médio risco
2024_02112|Direito|Ingressante|0|0,0|812500,0|0,54545254|Médio risco
2024_02113|Psicologia|Ingressante|0|0,0|395500,0|0,44492826|Médio risco
2024_02114|Pedagogia|Ingressante|0|0,0|174600,0|0,6903764|Médio risco
2024_02115|Administração|Ingressante|0|0,0|485200,0|0,6177049|Médio risco
2024_01618|Pedagogia|Ingressante|0|0,0|2,721254332223651e+16|0,59633034|Médio risco
2024_01471|Medicina|Ingressante|0|0,0|5,266934587765097e+16|0,5932601|Médio risco
2024_00432|Psicologia|Ingressante|0|0,0|3,9475149794016216e+32|0,54545254|Médio risco
2024_01506|Medicina|Ingressante|0|0,0|4,198769209228387e+31|0,5689088|Médio risco
2024_01064|Arquitetura|Ingressante|0|0,0|6,172803240139174e+16|0,5863945|Médio risco
2024_00715|Administração|Ingressante|0|0,0|4,331348607622074e+31|0,5857916|Médio risco
2024_00873|Engenharia|Ingressante|0|0,0|4,692161735735184e+16|0,54545254|Médio risco
2024_01185|Arquitetura|Ingressante|0|0,0|3,425264785245965e+16|0,6365027|Médio risco
2024_01655|Pedagogia|Ingressante|0|0,0|4,23951074977604e+30|0,44211212|Médio risco
2024_00888|Administração|Ingressante|0|0,0|3,363617763578909e+16|0,5153385|Médio risco
2024_01293|Direito|Ingressante|0|0,0|2,439175542610662e+16|0,513766|Médio risco
2024_01815|Engenharia|Ingressante|0|0,0|5,620691560288267e+16|0,6392195|Médio risco
2024_00544|Arquitetura|Ingressante|0|0,0|6,009276791330097e+16|0,68071973|Médio risco
2024_00892|Arquitetura|Ingressante|0|0,0|5,716942076057687e+16|0,46874663|Médio risco
2024_01435|Computação|Ingressante|0|0,0|4,780964262803434e+16|0,57102954|Médio risco
2024_00914|Medicina|Ingressante|0|0,0|4,278714681075379e+16|0,4647343|Médio risco
2024_01893|Medicina|Ingressante|0|0,0|7,180001897430951e+16|0,60314167|Médio risco
2024_01724|Psicologia|Ingressante|0|0,0|5,114490710817309e+31|0,513766|Médio risco
2024_00620|Computação|Ingressante|0|0,0|4,875091265778386e+16|0,50445884|Médio risco
2024_01352|Arquitetura|Ingressante|0|0,0|2,1538523948386142e+32|0,649331|Médio risco
2024_01357|Arquitetura|Ingressante|0|0,0|4,047486965756938e+31|0,507643|Médio risco
2024_01418|Engenharia|Ingressante|0|0,0|4,392936685381403e+16|0,462954|Médio risco
2024_00636|Direito|Ingressante|0|0,0|5,481034215363993e+16|0,462954|Médio risco
2024_01576|Direito|Ingressante|0|0,0|5201615280361270,0|0,36113095|Baixo risco
2024_01190|Arquitetura|Ingressante|0|0,0|5,647430556760668e+16|0,64481276|Médio risco
2024_01840|Administração|Ingressante|0|0,0|6,589299569252769e+16|0,6064073|Médio risco
2024_00128|Psicologia|Ingressante|0|0,0|6,877914432296561e+16|0,6164096|Médio risco
2024_00070|Administração|Ingressante|0|0,0|6,308738457358966e+16|0,67354405|Médio risco
2024_01991|Administração|Ingressante|0|0,0|7,733142175729608e+16|0,5253447|Médio risco
2024_00281|Engenharia|Ingressante|0|0,0|2,1093954960581697e+32|0,60258013|Médio risco
2024_02026|Engenharia|Ingressante|0|0,0|3,174667914101277e+31|0,513766|Médio risco
2024_02051|Engenharia|Ingressante|0|0,0|2,045377249868853e+31|0,6392195|Médio risco
2024_00693|Psicologia|Ingressante|0|0,0|5,884848284927618e+16|0,6164096|Médio risco
2024_01532|Direito|Ingressante|0|0,0|7,388183293699922e+16|0,54545254|Médio risco
2024_01315|Pedagogia|Ingressante|0|0,0|3,460893779457796e+16|0,44211212|Médio risco
2024_00599|Engenharia|Ingressante|0|0,0|7,606616160833086e+16|0,42009136|Médio risco
2024_01702|Computação|Ingressante|0|0,0|4,109736123437806e+31|0,51537937|Médio risco
2024_00240|Administração|Ingressante|0|0,0|2,608524970695299e+31|0,57566434|Médio risco
2024_00109|Administração|Ingressante|0|0,0|4,915230555117954e+16|0,48786378|Médio risco
2024_01447|Psicologia|Ingressante|0|0,0|3,540659406323048e+16|0,5246747|Médio risco
2024_00350|Medicina|Ingressante|0|0,0|3,709237411771537e+16|0,4647343|Médio risco
2024_01797|Administração|Ingressante|0|0,0|3,843739789557719e+16|0,6161761|Médio risco
2024_00786|Direito|Ingressante|0|0,0|6818155386995980,0|0,6164096|Médio risco
2024_02049|Pedagogia|Ingressante|0|0,0|5,234967660051527e+16|0,59633034|Médio risco
2024_01917|Engenharia|Ingressante|0|0,0|3,867846194936023e+16|0,56887853|Médio risco
2024_00408|Pedagogia|Ingressante|0|0,0|5662002699865510,0|0,5863955|Médio risco
2024_01105|Arquitetura|Ingressante|0|0,0|6,296904045339161e+16|0,6295902|Médio risco
2024_01971|Engenharia|Ingressante|0|0,0|3,635744004401202e+31|0,60258013|Médio risco
2024_00029|Computação|Ingressante|0|0,0|4,481294609152109e+31|0,53620434|Médio risco
2024_00297|Medicina|Ingressante|0|0,0|3,086896097208082e+16|0,60309607|Médio risco
2024_00290|Engenharia|Ingressante|0|0,0|3,088630086173762e+16|0,513766|Médio risco
2024_01949|Psicologia|Ingressante|0|0,0|5150980302002360,0|0,5689262|Médio risco
2024_00067|Medicina|Ingressante|0|0,0|6,254277570334596e+16|0,536173|Médio risco
2024_00743|Computação|Ingressante|0|0,0|2,641261538568463e+16|0,5977216|Médio risco
2024_00354|Computação|Ingressante|0|0,0|3,539376702208183e+16|0,57102954|Médio risco
2024_01672|Psicologia|Ingressante|0|0,0|7,777561251425478e+16|0,6164096|Médio risco
2024_01718|Pedagogia|Ingressante|0|0,0|4,901273880319548e+16|0,5696125|Médio risco
2024_01338|Administração|Ingressante|0|0,0|6,835955298650949e+16|0,5655914|Médio risco
2024_02035|Computação|Ingressante|0|0,0|5301359252937570,0|0,45370838|Médio risco
2024_01791|Psicologia|Ingressante|0|0,0|2,260475197128915e+16|0,5343923|Médio risco
2024_00840|Engenharia|Ingressante|0|0,0|5,798908253564134e+16|0,54545254|Médio risco
2024_01959|Medicina|Ingressante|0|0,0|7,708420053239942e+16|0,536173|Médio risco
2024_00051|Engenharia|Ingressante|0|0,0|5,609670920877987e+16|0,6486458|Médio risco
2024_00111|Arquitetura|Ingressante|0|0,0|7,305238780090446e+16|0,6717184|Médio risco
2024_01449|Administração|Ingressante|0|0,0|3,3684786316935945e+32|0,5253447|Médio risco
2024_00752|Pedagogia|Ingressante|0|0,0|3272269039449360,0|0,5481833|Médio risco
2024_02084|Computação|Ingressante|0|0,0|4,466170818840228e+16|0,6075665|Médio risco
2024_00816|Pedagogia|Ingressante|0|0,0|7,039167817200322e+16|0,44211212|Médio risco
2024_00649|Computação|Ingressante|0|0,0|4,120528275816309e+16|0,5977216|Médio risco
2024_00120|Direito|Ingressante|0|0,0|3,421223353846892e+16|0,54545254|Médio risco
2024_00948|Arquitetura|Ingressante|0|0,0|6,683153091463171e+16|0,507643|Médio risco
2024_01945|Direito|Ingressante|0|0,0|3,648836213288817e+31|0,58012706|Médio risco
2024_01317|Computação|Ingressante|0|0,0|6,935685911082071e+16|0,6075665|Médio risco
2024_01979|Pedagogia|Ingressante|0|0,0|4,542429521892577e+16|0,5696125|Médio risco
2024_01085|Psicologia|Ingressante|0|0,0|4,710606072423375e+16|0,60664296|Médio risco
2024_01956|Arquitetura|Ingressante|0|0,0|6,421242469665092e+16|0,68456125|Médio risco
2024_00237|Pedagogia|Ingressante|0|0,0|7,176782465259371e+16|0,51340884|Médio risco
2024_00212|Pedagogia|Ingressante|0|0,0|3,300438800544654e+16|0,59633034|Médio risco
2024_00387|Administração|Ingressante|0|0,0|2,1418315162780184e+32|0,6161761|Médio risco
2024_00416|Administração|Ingressante|0|0,0|5,851829002659597e+16|0,5857916|Médio risco
2024_01401|Administração|Ingressante|0|0,0|5,642564216532685e+16|0,6064073|Médio risco
2024_00806|Computação|Ingressante|0|0,0|5280184476284420,0|0,5597223|Médio risco
2024_01590|Engenharia|Ingressante|0|0,0|3,391682576695853e+16|0,3993825|Baixo risco
2024_00299|Engenharia|Ingressante|0|0,0|4,345435975433088e+16|0,50349104|Médio risco
2024_02108|Medicina|Ingressante|0|0,0|6,170867324285563e+16|0,5932601|Médio risco
2024_01239|Direito|Ingressante|0|0,0|4,425912608625753e+31|0,6164096|Médio risco
2024_01967|Psicologia|Ingressante|0|0,0|4,569197689553689e+31|0,3993825|Baixo risco
2024_00368|Computação|Ingressante|0|0,0|7,94753596221313e+16|0,49418077|Médio risco
2024_01073|Pedagogia|Ingressante|0|0,0|2,770365736724751e+31|0,5481833|Médio risco
2024_00100|Administração|Ingressante|0|0,0|2,624657896304998e+16|0,67354405|Médio risco
2024_01283|Arquitetura|Ingressante|0|0,0|6,346032902772447e+16|0,63991284|Médio risco
2024_01362|Arquitetura|Ingressante|0|0,0|5,470321502038455e+16|0,5863945|Médio risco
2024_01578|Pedagogia|Ingressante|0|0,0|3,644963999358835e+16|0,49273545|Médio risco
2024_00482|Medicina|Ingressante|0|0,0|2,47651621393392e+30|0,60314167|Médio risco
2024_00712|Arquitetura|Ingressante|0|0,0|2,513949497578583e+16|0,5863945|Médio risco
2024_00233|Psicologia|Ingressante|0|0,0|7,365145247984709e+16|0,54545254|Médio risco
2024_01720|Administração|Ingressante|0|0,0|3,151203948312457e+31|0,628875|Médio risco
2024_00056|Psicologia|Ingressante|0|0,0|3,940229372693125e+16|0,6164096|Médio risco
2024_01442|Administração|Ingressante|0|0,0|3,359938413361928e+16|0,64892805|Médio risco
2024_00879|Engenharia|Ingressante|0|0,0|4,129977834991624e+16|0,60258013|Médio risco
2024_01231|Engenharia|Ingressante|0|0,0|2,4165430564765602e+32|0,6486458|Médio risco
2024_02064|Computação|Ingressante|0|0,0|5,114358745449622e+31|0,6075665|Médio risco
2024_00785|Pedagogia|Ingressante|0|0,0|6,802139046934169e+16|0,44211212|Médio risco
2024_01370|Engenharia|Ingressante|0|0,0|3,402272491462598e+32|0,6486458|Médio risco
2024_00247|Computação|Ingressante|0|0,0|7280474525368750,0|0,5977216|Médio risco
2024_01954|Direito|Ingressante|0|0,0|5,905264214283166e+16|0,60664296|Médio risco
2024_01913|Medicina|Ingressante|0|0,0|5,197746719308011e+16|0,5552011|Médio risco
2024_01454|Computação|Ingressante|0|0,0|3,946002518692254e+32|0,45370838|Médio risco
2024_00324|Arquitetura|Ingressante|0|0,0|6,016921731189141e+16|0,649331|Médio risco
2024_01117|Engenharia|Ingressante|0|0,0|7,964836167327005e+16|0,513766|Médio risco
2024_01090|Arquitetura|Ingressante|0|0,0|5,971035139096272e+16|0,6295902|Médio risco
2024_00543|Psicologia|Ingressante|0|0,0|6,383903061435476e+16|0,55562556|Médio risco
2024_00239|Computação|Ingressante|0|0,0|4,791233673702309e+16|0,6075665|Médio risco
2024_01204|Medicina|Ingressante|0|0,0|2,360854055604711e+31|0,5689088|Médio risco
2024_01600|Engenharia|Ingressante|0|0,0|5373780895267460,0|0,54545254|Médio risco
2024_01161|Pedagogia|Ingressante|0|0,0|7,745751707032282e+16|0,3997429|Baixo risco
2024_00788|Computação|Ingressante|0|0,0|3,051817654145958e+16|0,50445884|Médio risco
2024_01783|Engenharia|Ingressante|0|0,0|3,205602131954339e+16|0,513766|Médio risco
2024_00069|Psicologia|Ingressante|0|0,0|5,214966106838488e+16|0,6164096|Médio risco
2024_01753|Administração|Ingressante|0|0,0|2,5800586978803176e+32|0,59573096|Médio risco
